date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-12-24,1.0,0.9999999987740653,1.0000000013874473,46303774477
2024-12-25,1.0,0.999999998452011,1.0000000015331378,46303774477
2024-12-26,1.0,0.9999999981137323,1.000000001843671,46303774477
2024-12-27,1.0,0.9999999975568009,1.000000002399734,46303774477
2024-12-28,1.0,0.9999999969627197,1.0000000035530778,46303774477
2024-12-29,1.0,0.9999999956884837,1.0000000056410563,46303774477
2024-12-30,1.0,0.999999993935123,1.0000000078341331,46303774477
2024-12-31,1.0,0.9999999922814135,1.000000010681011,46303774477
2025-01-01,1.0,0.9999999901971615,1.0000000133534022,46303774477
2025-01-02,1.0,0.9999999883394385,1.0000000164107745,46303774477
2025-01-03,1.0,0.9999999861071684,1.000000019524539,46303774477
2025-01-04,1.0,0.999999984174329,1.000000021727748,46303774477
2025-01-05,1.0,0.999999980689862,1.0000000251807917,46303774477
2025-01-06,1.0,0.9999999779540577,1.0000000287170203,46303774477
2025-01-07,1.0,0.9999999762227323,1.0000000310269759,46303774477
2025-01-08,1.0,0.9999999733396524,1.0000000341044926,46303774477
2025-01-09,1.0,0.9999999700854516,1.0000000375738818,46303774477
2025-01-10,1.0,0.9999999669347842,1.000000040535064,46303774477
2025-01-11,1.0,0.999999964020436,1.000000043602605,46303774477
2025-01-12,1.0,0.9999999619471164,1.0000000475469992,46303774477
2025-01-13,1.0,0.9999999587092065,1.0000000514070335,46303774477
2025-01-14,1.0,0.9999999544946538,1.0000000561430218,46303774477
2025-01-15,1.0,0.9999999508752377,1.000000060119045,46303774477
2025-01-16,1.0,0.9999999473058784,1.0000000637283073,46303774477
2025-01-17,1.0,0.999999943864256,1.0000000682668628,46303774477
2025-01-18,1.0,0.999999941061372,1.0000000716526989,46303774477
2025-01-19,1.0,0.999999937006368,1.0000000766193178,46303774477
2025-01-20,1.0,0.9999999330515142,1.0000000801946005,46303774477
2025-03-04,1.999994711185436,1.9999947111808158,1.9999947111901535,46303862950
2025-03-05,1.9999947111854357,1.9999947111807945,1.9999947111909384,46303862950
2025-03-06,1.9999947111854357,1.9999947111797813,1.9999947111908345,46303862950
2025-03-07,1.9999947111854357,1.999994711179254,1.9999947111917313,46303862950
2025-03-08,1.9999947111854357,1.999994711178722,1.999994711191649,46303862950
2025-03-09,1.9999947111854357,1.9999947111770198,1.9999947111930232,46303862950
2025-03-10,1.9999947111854357,1.9999947111481222,1.9999947112011958,46303862950
2025-03-11,1.9999947111854355,1.999994711061368,1.9999947112336611,46303862950
2025-03-12,1.9999947111854355,1.9999947109609657,1.9999947113331062,46303862950
2025-03-13,1.9999947111854355,1.999994710786673,1.9999947114120338,46303862950
2025-03-14,1.9999947111854355,1.999994710688551,1.9999947115771908,46303862950
2025-03-15,1.9999947111854355,1.9999947105780496,1.999994711737639,46303862950
2025-03-16,1.9999947111854353,1.9999947104009073,1.9999947118541541,46303862950
2025-03-17,1.9999947111854353,1.999994710290054,1.999994711995387,46303862950
2025-03-18,1.9999947111854353,1.9999947101295832,1.999994712151053,46303862950
2025-03-19,1.9999947111854353,1.99999470997327,1.9999947123812831,46303862950
2025-03-20,1.9999947111854353,1.999994709792682,1.999994712583208,46303862950
2025-03-21,1.999994711185435,1.9999947095185748,1.999994712847885,46303862950
2025-03-22,1.999994711185435,1.9999947092701773,1.9999947130161106,46303862950
2025-03-23,1.999994711185435,1.9999947090525438,1.999994713293288,46303862950
2025-03-24,1.999994711185435,1.9999947088905625,1.9999947135618952,46303862950
2025-03-25,1.999994711185435,1.9999947087300667,1.9999947137328629,46303862950
2025-03-26,1.9999947111854348,1.9999947084933882,1.9999947140096341,46303862950
2025-03-27,1.9999947111854348,1.9999947083035237,1.999994714302642,46303862950
2025-03-28,1.9999947111854348,1.9999947079615408,1.9999947145995849,46303862950
2025-03-29,1.9999947111854348,1.9999947077254039,1.9999947150152393,46303862950
2025-03-30,1.9999947111854348,1.9999947075789688,1.9999947154005573,46303862950
2025-03-31,1.9999947111854348,1.999994707185587,1.9999947156962294,46303862950
2025-03-04,5.434594712287723,1.3642678814459857,9.603344405086435,46303877432
2025-03-05,4.865590756421664,0.6611343824862348,9.222874277151307,46303877432
2025-03-06,4.296586800555591,0.30699624320988217,8.35301449802491,46303877432
2025-03-07,3.7275828446895325,-0.5224286609093505,7.968091943166766,46303877432
2025-03-08,3.158578888823474,-1.0035942414739525,7.466704694618633,46303877432
2025-03-09,2.589574932957415,-1.1224661193666843,6.875987764354257,46303877432
2025-03-10,2.0205709770913565,-2.1517110311845684,6.375864862481522,46303877432
2025-03-11,1.4515670212252978,-2.760740127970079,5.730394602314764,46303877432
2025-03-12,0.882563065359232,-2.9921453067132036,5.295652088598468,46303877432
2025-03-13,0.31355910949317334,-3.9021967758758658,4.313774783767727,46303877432
2025-03-14,-0.25544484637288534,-4.135007267365175,4.168471515886171,46303877432
2025-03-15,-0.824448802238944,-4.888675755758116,3.1719499612051196,46303877432
2025-03-16,-1.3934527581050027,-5.463621726643573,2.920612548904708,46303877432
2025-03-17,-1.9624567139710614,-5.9239291894622905,1.9128282499598341,46303877432
2025-03-18,-2.5314606698371342,-6.689435994103086,1.9163575355264835,46303877432
2025-03-19,-3.100464625703193,-7.06921588238078,0.8833456158752638,46303877432
2025-03-20,-3.6694685815692516,-7.736194216425805,0.35483041706770213,46303877432
2025-03-21,-4.23847253743531,-8.118987784797454,-0.013691109572665248,46303877432
2025-03-22,-4.807476493301369,-8.75995772171066,-0.824852386366493,46303877432
2025-03-23,-5.376480449167435,-9.537554994308836,-1.5002582196439054,46303877432
2025-03-24,-5.945484405033493,-10.157802572266101,-1.8997605070303698,46303877432
2025-03-25,-6.514488360899552,-10.675347419952086,-2.1001583888975754,46303877432
2025-03-26,-7.083492316765618,-11.384624046240445,-2.9610030174616764,46303877432
2025-03-27,-7.652496272631669,-11.654423035426209,-3.6078157448506674,46303877432
2025-03-28,-8.221500228497735,-12.678210476795638,-4.127614248809202,46303877432
2025-03-29,-8.790504184363801,-13.177514853760181,-4.504092323584843,46303877432
2025-03-30,-9.359508140229853,-13.53913142925835,-5.245125320068996,46303877432
2025-03-31,-9.928512096095918,-14.174564922094335,-6.0745576447359015,46303877432
2024-12-31,3.998659401762997,1.0101427847544873,6.942520271990563,46303948414
2025-01-01,4.018659914248234,0.9276132308990052,7.097319548358735,46303948414
2025-01-02,4.038660426733472,0.9363211192138893,7.055604950145518,46303948414
2025-01-03,4.058660939218709,1.1715271850537592,7.272544806707817,46303948414
2025-01-04,4.078661451703946,1.0543639733381802,7.167307533567536,46303948414
2025-01-05,4.098661964189183,1.0105860315146313,7.317608500163566,46303948414
2025-01-06,4.11866247667442,1.2823682020436113,7.031072024925312,46303948414
2025-01-07,4.138662989159657,1.0858321888457336,7.272387306381491,46303948414
2025-01-08,4.158663501644894,1.2004028837944989,7.282790922342731,46303948414
2025-01-09,4.178664014130131,1.417602785630768,6.9508269487464815,46303948414
2025-01-10,4.198664526615369,1.3692183681613397,7.050650322508882,46303948414
2025-01-11,4.218665039100606,1.6366149284967144,7.190935245127096,46303948414
2025-01-12,4.238665551585843,1.1882368787648272,7.103637187871162,46303948414
2025-01-13,4.258666064071081,1.3099952105944745,7.299576481295201,46303948414
